Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
8732,70,8,0,0,80,5,1,Embedded Hardware and Operating Systems(Coursera),8
14386,90,3,90,5,70,9,1,Introduction to Operating Systems(Swayam),7
1135,80,8,90,3,80,3,0,Advanced Operating Systems(Udacity),8
3091,80,5,90,1,60,3,0,Operating Systems(SWAYAM),7
14346,80,8,80,4,80,2,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
3269,0,0,80,1,70,1,0,Linux Operating System Fundamentals(Udemy),6
3333,0,0,80,7,0,0,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
15861,80,3,90,9,60,2,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
2853,80,3,90,2,70,9,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
10140,80,3,80,7,60,1,1,Operating System(Youtube -GateSmasher),6
6394,60,8,90,9,70,6,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
16220,80,3,90,9,60,2,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
20407,70,3,80,1,70,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
14663,90,5,90,4,60,6,0,Using Python to Interact with the Operating System(Coursera),8
15616,90,8,70,6,60,4,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
5362,80,8,70,3,80,1,1,Operating Azure Stack Hub(PLuralSight),6
13371,60,8,80,3,80,7,0,Introduction to Operating Systems(Swayam),8
10229,0,0,80,3,90,6,0,Linux Operating System Fundamentals(Udemy),8
452,60,3,90,3,70,3,1,Operating Systems(SWAYAM),6
2711,70,8,90,7,60,7,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
4520,0,0,80,2,70,3,1,Operating System(Udemy),7
16811,70,3,90,5,70,9,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
18950,70,3,80,3,0,0,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
9969,80,8,80,3,70,7,0,Cybersecurity Roles and Operating System Security(EDX),6
8147,80,5,90,6,60,3,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
13735,80,5,80,6,0,0,0,Using Python to Interact with the Operating System(Coursera),6
14302,80,8,80,8,60,1,1,Computer Hardware and Operating Systems(EDX),6
16131,60,3,80,5,70,6,0,Operating Systems from scratch - Part 1(Udemy),8
13911,90,3,0,0,0,0,0,Hello (Real) World with ROS – Robot Operating System(EDX),5
19960,0,0,90,5,70,8,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
4405,80,5,0,0,70,9,0,Operating Azure Stack Hub(PLuralSight),6
19443,0,0,80,9,0,0,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),4
8353,90,3,70,8,80,9,0,Introduction to Operating Systems(Udacity),6
2709,60,5,80,8,70,9,0,Become a Master of Operating Systems at comfort of your Home (Udemy),4
19482,80,8,70,2,50,3,1,Understanding Computer Systems(FutureLearn),6
13650,80,8,90,2,80,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
19666,80,5,80,9,60,5,1,Advanced Operating Systems(Udacity),6
21083,90,8,80,8,0,0,0,Operating Systems and You: Becoming a Power User(Coursera),6
21078,70,8,0,0,80,8,1,Getting Started with Junos Operating System(Coursera),6
16521,80,3,0,0,80,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
12346,0,0,90,9,30,2,1,Linux Operating System Fundamentals(Udemy),8
3204,70,8,70,6,80,2,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
16482,80,5,0,0,70,7,1,Operating Systems from scratch - Part 2(Udemy),4
6389,90,3,0,0,60,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
1241,80,5,90,5,50,1,0,Understanding Computer Systems(FutureLearn),6
16302,70,3,80,2,70,7,1,Advanced Operating Systems(Udacity),6
7803,60,3,80,4,0,0,0,Introduction to Operating Systems(Swayam),6
11499,90,3,70,2,70,9,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
7099,80,8,90,5,80,4,0,Understanding Computer Systems(FutureLearn),7
16880,90,3,80,3,60,7,1,Introduction to Operating Systems(Swayam),6
8344,70,8,90,9,80,8,1,Linux Operating System Fundamentals(Udemy),7
13082,80,5,70,7,70,1,1,Embedded Hardware and Operating Systems(Coursera),7
14146,0,0,80,5,50,1,1,Understanding Computer Systems(FutureLearn),7
1330,80,3,70,3,50,1,1,Operating System(Udemy),6
18694,80,5,70,9,80,5,1,Using Python to Interact with the Operating System(Coursera),7
10849,80,3,80,5,0,0,0,Embedded Hardware and Operating Systems(Coursera),8
15800,80,3,80,9,50,3,1,Getting Started with Junos Operating System(Coursera),7
7905,70,8,90,3,70,5,0,Operating Systems(SWAYAM),6
10414,80,8,70,8,60,1,1,Embedded Hardware and Operating Systems(Coursera),8
15804,90,8,60,4,70,2,1,Operating Running Systems(PluraSight),7
15872,80,5,80,3,60,5,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
6147,0,0,90,7,70,5,0,Operating Running Systems(PluraSight),6
18645,90,8,70,3,50,7,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
14622,90,8,60,2,50,3,1,Embedded and Real Time Operating Systems(Youtube),5
2588,90,8,70,2,60,7,1,Operating Systems from scratch - Part 1(Udemy),8
15391,70,8,90,4,80,9,0,Linux Operating System Fundamentals(Udemy),6
13561,0,0,90,6,70,8,0,Using Python to Interact with the Operating System(Coursera),8
10243,80,5,90,1,70,4,0,Embedded and Real Time Operating Systems(Youtube),6
12697,60,5,90,9,70,2,0,Getting Started with Junos Operating System(Coursera),5
12186,80,3,80,2,0,0,1,Embedded and Real Time Operating Systems(Youtube),8
8793,0,0,80,4,50,1,0,Embedded and Real Time Operating Systems(Youtube),7
7317,80,3,70,4,0,0,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
8896,80,8,70,8,80,8,1,Cybersecurity Roles and Operating System Security(EDX),7
14413,80,3,90,6,70,9,0,Operating Systems and You: Becoming a Power User(Coursera),5
13689,90,3,0,0,60,5,0,Introduction to Operating Systems(Udacity),7
551,0,0,80,9,50,2,0,Operating Systems and You: Becoming a Power User(Coursera),7
18366,90,5,90,5,30,4,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
9572,80,3,0,0,70,1,1,Introduction to Operating Systems(Swayam),8
11542,0,0,80,2,60,1,1,Operating Systems and You: Becoming a Power User(Coursera),5
12022,80,3,80,3,70,1,1,Real Time Operating System(SWAYAM),3
5533,80,3,90,1,80,3,0,Understanding Computer Systems(FutureLearn),8
4416,80,8,80,2,70,3,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
20387,90,3,80,8,70,5,0,Operating Systems and You: Becoming a Power User(Coursera),6
713,80,8,80,8,70,2,0,Operating Systems(SWAYAM),5
3283,80,5,80,3,0,0,0,Embedded and Real Time Operating Systems(Youtube),7
15382,70,5,80,8,70,7,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
18456,70,3,80,8,0,0,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
2837,0,0,90,7,60,9,0,Getting Started with Junos Operating System(Coursera),7
7075,80,8,0,1,0,0,0,Operating Running Systems(PluraSight),5
2797,80,5,70,3,0,0,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
11594,80,3,0,0,80,9,1,Understanding Computer Systems(FutureLearn),7
18546,90,5,0,0,90,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
1379,0,0,90,7,60,9,0,Real Time Operating System(SWAYAM),7
19900,80,5,60,3,0,0,1,Embedded and Real Time Operating Systems(Youtube),6
11640,90,3,70,4,60,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
8913,80,3,80,3,70,7,0,Operating Systems from scratch - Part 2(Udemy),7
18208,90,5,70,9,60,5,1,Operating System(Udemy),5
14916,80,5,0,0,70,3,1,Operating Systems from scratch - Part 2(Udemy),5
14570,70,3,90,6,80,6,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
8357,80,3,80,2,60,2,0,Computer Hardware and Operating Systems(EDX),5
14954,90,8,80,5,0,0,1,Operating System(Youtube -GateSmasher),6
2294,0,0,90,7,70,6,1,Embedded Hardware and Operating Systems(Coursera),5
12936,90,8,80,2,70,5,1,Introduction to Operating Systems(Swayam),7
2940,0,0,80,5,50,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
10844,70,3,90,9,40,5,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
2130,80,5,80,6,70,6,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
13698,90,3,80,1,70,9,1,Operating Systems from scratch - Part 2(Udemy),5
5892,80,8,80,4,60,4,1,Computer Hardware and Operating Systems(EDX),7
9928,90,8,80,8,30,1,1,Operating Systems from scratch - Part 2(Udemy),5
5705,0,0,90,7,80,4,0,Linux Operating System Fundamentals(Udemy),3
18984,80,5,70,7,0,0,1,Using Python to Interact with the Operating System(Coursera),7
10728,80,3,80,2,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
10874,80,3,90,9,60,2,1,Operating Running Systems(PluraSight),6
13083,90,3,80,4,60,8,0,Advanced Operating Systems(Udacity),6
17762,80,3,80,9,60,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
9268,0,0,80,5,70,8,1,Operating Systems(SWAYAM),7
12073,80,8,0,0,70,6,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
358,90,3,90,3,60,1,1,Operating Systems from scratch - Part 2(Udemy),6
13996,0,0,0,0,80,5,1,Using Python to Interact with the Operating System(Coursera),6
15823,80,8,60,1,0,0,0,Using Python to Interact with the Operating System(Coursera),7
16274,80,8,80,6,60,6,1,Computer Hardware and Operating Systems(EDX),6
19750,70,3,80,9,0,0,1,Introduction to Operating Systems(Udacity),7
19459,90,3,80,2,70,9,0,Operating Systems and You: Becoming a Power User(Coursera),5
11632,0,0,80,5,80,4,1,Embedded Hardware and Operating Systems(Coursera),7
16014,70,3,90,4,50,1,1,Embedded and Real Time Operating Systems(Youtube),7
19553,90,5,0,0,60,8,0,Operating Systems from scratch - Part 1(Udemy),5
19786,80,8,0,0,60,6,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
6769,70,5,80,4,70,7,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
1518,70,8,80,4,80,4,1,Operating Systems from scratch - Part 2(Udemy),7
15784,70,8,80,2,70,9,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
2487,80,8,70,7,60,4,0,Cybersecurity Roles and Operating System Security(EDX),6
17172,80,3,70,8,60,1,1,Advanced Operating Systems(Udacity),7
19834,90,5,0,0,70,3,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
20123,70,3,90,7,60,9,0,Operating Azure Stack Hub(PLuralSight),7
14396,90,8,60,1,70,6,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
20574,80,3,90,8,40,1,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
12547,80,8,0,0,70,6,0,Operating System(Youtube -GateSmasher),6
20380,0,0,90,5,50,4,1,Cybersecurity Roles and Operating System Security(EDX),7
6344,80,5,80,5,60,5,1,Cybersecurity Roles and Operating System Security(EDX),6
14571,0,0,90,5,70,2,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
5744,80,5,0,0,70,9,1,Introduction to Operating Systems(Swayam),7
8950,80,3,90,1,60,3,1,Using Python to Interact with the Operating System(Coursera),6
1473,0,0,80,2,70,9,0,Understanding Computer Systems(FutureLearn),6
583,90,3,70,1,60,5,0,Embedded Hardware and Operating Systems(Coursera),7
20964,90,3,90,2,40,1,1,Operating Azure Stack Hub(PLuralSight),5
17659,80,8,70,3,50,3,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
20608,0,0,90,9,60,2,1,Using Python to Interact with the Operating System(Coursera),6
9369,90,3,80,5,80,2,0,Introduction to Operating Systems(Swayam),7
14618,80,8,60,3,0,0,1,Introduction to Operating Systems(Swayam),6
12320,60,3,60,1,80,9,1,Getting Started with Junos Operating System(Coursera),7
1355,90,5,70,3,70,7,0,Linux Operating System Fundamentals(Udemy),7
1803,70,3,90,3,70,7,0,Computer Hardware and Operating Systems(EDX),5
8112,80,5,0,0,70,3,1,Linux Operating System Fundamentals(Udemy),6
3211,90,8,70,5,50,4,0,Linux Operating System Fundamentals(Udemy),4
4773,0,0,80,4,0,0,0,Operating Systems(SWAYAM),5
14751,70,8,80,2,80,3,0,Operating System(Youtube -GateSmasher),7
14180,0,0,90,7,90,7,1,Operating Running Systems(PluraSight),6
255,0,0,90,2,60,2,0,Understanding Computer Systems(FutureLearn),5
17139,90,8,60,3,80,5,0,Operating Systems and You: Becoming a Power User(Coursera),6
19097,0,0,80,3,60,1,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
5763,0,0,80,7,0,0,0,Linux Operating System Fundamentals(Udemy),6
15975,70,3,90,2,70,9,0,Operating System(Udemy),7
13847,80,8,80,4,60,7,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
8146,0,0,60,6,90,4,1,Operating Azure Stack Hub(PLuralSight),7
5034,0,0,80,2,60,1,1,Operating Systems(SWAYAM),7
16518,80,5,90,2,60,1,1,Operating Systems(SWAYAM),5
9119,70,5,80,6,80,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
16296,80,5,70,7,70,8,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
21177,80,5,80,8,80,9,0,Operating Systems from scratch - Part 1(Udemy),6
13349,80,8,60,8,80,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
4031,0,0,80,3,50,1,0,Operating Systems and You: Becoming a Power User(Coursera),7
20730,80,8,80,5,90,3,1,Getting Started with Junos Operating System(Coursera),6
16327,80,8,70,7,70,4,0,Operating Systems and You: Becoming a Power User(Coursera),8
3611,80,5,60,1,50,1,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
6208,0,0,80,7,70,4,1,Introduction to Operating Systems(Swayam),6
3070,80,3,0,0,0,0,1,Operating System(Udemy),6
9616,80,5,70,3,80,8,1,Operating Systems(SWAYAM),7
17985,0,0,90,9,0,0,0,Computer Hardware and Operating Systems(EDX),7
8339,90,8,0,0,40,3,0,Real Time Operating System(SWAYAM),8
4062,0,0,90,2,60,1,1,Introduction to Operating Systems(Swayam),7
10605,0,0,80,4,0,0,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
21168,90,5,80,3,90,3,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
12537,80,8,70,8,70,4,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
11897,80,5,70,9,70,9,0,Operating Systems from scratch - Part 1(Udemy),8
1134,50,3,80,8,70,1,1,Embedded Hardware and Operating Systems(Coursera),6
14371,80,5,90,9,50,4,0,Real Time Operating System(SWAYAM),7
11538,0,0,80,2,70,9,1,Operating System(Udemy),6
14400,80,8,80,6,70,8,1,Real Time Operating System(SWAYAM),6
16590,70,3,90,2,70,1,1,Introduction to Operating Systems(Swayam),7
17592,90,5,70,4,70,4,1,Using Python to Interact with the Operating System(Coursera),8
241,90,8,60,6,60,4,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
8261,70,8,90,6,60,8,0,Operating System(Udemy),6
19511,80,3,0,0,70,2,0,Understanding Computer Systems(FutureLearn),8
8268,0,0,80,9,70,5,1,Embedded Hardware and Operating Systems(Coursera),7
13636,80,3,60,1,80,7,1,Embedded and Real Time Operating Systems(Youtube),6
15073,80,3,90,8,60,4,0,Cybersecurity Roles and Operating System Security(EDX),7
1702,60,5,80,7,70,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
6089,80,5,80,3,50,1,0,Operating Running Systems(PluraSight),7
8171,80,8,70,5,0,0,0,Cybersecurity Roles and Operating System Security(EDX),3
8068,90,3,70,5,70,9,1,Embedded and Real Time Operating Systems(Youtube),7
16529,80,3,70,2,70,3,0,Operating Running Systems(PluraSight),4
996,0,0,80,5,60,2,1,Operating Systems from scratch - Part 2(Udemy),6
11122,70,8,90,2,60,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
1548,70,3,80,1,80,9,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
6810,0,0,90,9,40,5,1,Getting Started with Junos Operating System(Coursera),6
11391,90,8,50,2,70,5,0,Understanding Computer Systems(FutureLearn),8
8237,80,3,70,8,70,5,0,Introduction to Operating Systems(Udacity),7
16408,0,0,80,6,60,4,1,Understanding Computer Systems(FutureLearn),7
5025,70,3,80,3,80,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
14277,80,3,90,7,0,0,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
18803,80,5,80,8,70,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
15290,70,5,80,4,90,8,1,Operating Systems from scratch - Part 1(Udemy),8
4531,70,3,80,5,0,0,0,Operating Systems from scratch - Part 1(Udemy),7
13610,90,3,90,3,60,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
10193,60,5,80,2,80,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),9
4578,0,0,0,0,80,9,1,Operating System(Udemy),5
805,80,3,70,6,70,9,0,Cybersecurity Roles and Operating System Security(EDX),6
17572,70,8,80,9,60,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
5475,80,8,70,3,70,5,0,Understanding Computer Systems(FutureLearn),7
15583,90,5,0,0,70,9,0,Operating Systems from scratch - Part 2(Udemy),5
11637,0,0,90,3,80,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
14609,90,8,90,9,70,8,0,Cybersecurity Roles and Operating System Security(EDX),7
3629,90,8,70,8,60,2,0,Advanced Operating Systems(Udacity),7
8186,90,5,70,8,60,4,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
4668,90,8,60,7,60,3,1,Operating Running Systems(PluraSight),6
13884,80,3,90,2,60,3,1,Cybersecurity Roles and Operating System Security(EDX),7
11399,90,8,70,6,80,6,0,Introduction to Operating Systems(Swayam),7
17165,70,8,90,4,80,5,0,Operating Azure Stack Hub(PLuralSight),6
13102,80,5,80,2,70,6,1,Understanding Computer Systems(FutureLearn),8
1336,0,0,90,2,40,1,1,Introduction to Operating Systems(Swayam),7
8801,80,8,80,7,60,5,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),4
12062,80,5,0,0,70,9,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
960,60,3,80,8,0,0,1,Embedded Hardware and Operating Systems(Coursera),7
2066,0,0,80,5,80,3,1,Operating Systems from scratch - Part 1(Udemy),8
910,80,3,0,0,70,4,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
9561,0,0,80,4,70,8,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
12566,80,3,0,0,80,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
17309,0,0,80,4,70,6,0,Operating System(Udemy),6
13117,80,3,80,1,70,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
5170,80,3,80,9,0,0,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
6677,0,0,80,7,60,4,0,Operating Systems from scratch - Part 1(Udemy),6
5983,90,5,90,3,0,0,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
20930,80,3,80,3,60,3,1,Linux Operating System Fundamentals(Udemy),8
16686,90,3,80,8,60,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),4
17921,0,0,90,4,70,2,0,Operating Running Systems(PluraSight),6
16418,90,3,0,0,60,2,1,Advanced Operating Systems(Udacity),7
13572,70,8,80,3,80,1,1,Operating Systems and You: Becoming a Power User(Coursera),6
14353,80,8,80,7,60,8,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
