Student ID,AssignmentOneCurrentScore,AssignmentOneAttempt,AssignmentTwoCurrentScore,AssignmentTwoAttempt,AssignmentThreeCurrentScore,AssignmentThreeAttempt,Gender,Course,Rating
9783,0,0,80,2,0,9,0,Operating Systems from scratch - Part 2(Udemy),7
13182,90,8,80,4,60,4,1,Real Time Operating System(SWAYAM),7
17276,60,3,80,9,80,7,1,Linux Operating System Fundamentals(Udemy),6
11971,30,8,90,9,70,5,0,Understanding Computer Systems(FutureLearn),5
13058,80,3,80,5,60,2,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
281,60,8,60,7,50,7,0,Hello (Real) World with ROS – Robot Operating System(EDX),4
6060,70,8,80,5,60,8,1,Operating Running Systems(PluraSight),6
9264,90,5,80,7,0,0,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),4
2648,0,0,70,1,60,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
11419,80,8,70,6,60,4,0,Cybersecurity Roles and Operating System Security(EDX),7
15951,0,0,60,4,0,0,0,Introduction to Operating Systems(Udacity),4
7817,70,8,0,0,50,7,0,Real Time Operating System(SWAYAM),7
14953,0,0,80,3,70,3,0,Using Python to Interact with the Operating System(Coursera),6
3326,60,5,80,8,60,4,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
12584,90,3,80,2,30,9,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
2753,90,5,80,1,70,6,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
5898,80,3,80,2,70,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
17636,0,0,90,7,50,2,1,Advanced Operating Systems(Udacity),7
2582,70,3,70,9,50,5,1,Introduction to Operating Systems(Udacity),7
7516,80,5,80,9,70,5,1,Computer Hardware and Operating Systems(EDX),7
18440,70,3,70,1,50,4,1,Operating System(Udemy),6
11598,80,3,70,7,90,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
3564,80,3,60,8,80,1,1,Operating Azure Stack Hub(PLuralSight),6
10777,90,5,0,0,70,7,0,Using Python to Interact with the Operating System(Coursera),6
15752,60,8,90,1,40,4,1,Computer Hardware and Operating Systems(EDX),6
9170,90,3,70,5,70,2,1,Embedded and Real Time Operating Systems(Youtube),7
4396,80,5,60,6,50,3,1,Operating Systems(SWAYAM),6
15000,40,3,90,7,60,1,1,Operating Systems from scratch - Part 1(Udemy),7
883,50,8,0,0,60,6,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
13081,0,0,70,5,40,6,0,Introduction to Operating Systems(Swayam),6
4388,0,0,80,1,50,2,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
12216,80,3,80,2,50,1,1,Operating Systems from scratch - Part 1(Udemy),6
8522,80,5,60,5,60,2,1,Operating System(Udemy),7
13097,40,3,80,8,60,5,0,Using Python to Interact with the Operating System(Coursera),7
20233,60,8,90,9,80,5,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
13533,70,3,80,5,40,5,0,Operating System(Youtube -GateSmasher),8
16213,60,5,80,1,70,3,0,Introduction to Operating Systems(Swayam),6
3700,0,0,0,0,50,1,1,Operating Systems(SWAYAM),5
6696,0,0,90,4,40,2,1,Operating Azure Stack Hub(PLuralSight),4
17366,70,3,80,3,70,7,1,Getting Started with Junos Operating System(Coursera),6
10199,90,5,0,0,80,9,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
305,60,8,50,6,60,5,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
15725,80,5,70,9,60,2,0,Operating Systems from scratch - Part 1(Udemy),7
7732,0,0,70,8,60,3,1,Using Python to Interact with the Operating System(Coursera),4
11378,70,8,70,1,50,4,1,Operating Systems from scratch - Part 2(Udemy),4
17417,0,0,80,7,40,9,0,Operating Systems(SWAYAM),6
12529,60,5,80,7,70,6,0,Introduction to Operating Systems(Udacity),7
12910,0,0,60,9,40,3,1,Computer Hardware and Operating Systems(EDX),6
12639,0,0,80,9,0,0,0,Getting Started with Junos Operating System(Coursera),7
20905,80,3,40,8,70,4,0,Operating System(Udemy),7
6313,70,3,70,1,70,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
5491,0,0,90,7,60,2,0,Operating Systems from scratch - Part 2(Udemy),5
6959,70,8,80,4,60,5,0,Operating Running Systems(PluraSight),7
509,0,0,80,3,50,6,0,Real Time Operating System(SWAYAM),8
8897,80,8,80,9,60,7,0,Understanding Computer Systems(FutureLearn),7
17020,80,8,0,0,40,2,1,Operating Azure Stack Hub(PLuralSight),5
4815,0,0,60,7,40,8,0,Introduction to Operating Systems(Udacity),5
8221,0,0,70,5,80,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
17718,80,8,0,0,60,1,1,Operating Running Systems(PluraSight),7
8512,80,3,80,3,0,0,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),5
15748,0,0,80,9,70,2,1,Introduction to Operating Systems(Udacity),6
18072,50,3,60,1,40,9,1,Computer Hardware and Operating Systems(EDX),6
14975,70,8,80,5,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),9
17598,90,3,70,6,50,6,1,Getting Started with Junos Operating System(Coursera),7
10856,0,0,80,8,70,9,1,Operating Systems from scratch - Part 2(Udemy),5
6457,90,5,80,9,70,8,0,Operating System(Youtube -GateSmasher),8
14463,80,3,90,3,40,3,0,Linux Operating System Fundamentals(Udemy),7
10962,90,5,70,3,70,3,1,Operating Systems and You: Becoming a Power User(Coursera),8
4107,0,0,80,1,60,1,0,Using Python to Interact with the Operating System(Coursera),6
8944,0,0,80,9,40,2,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
11115,90,3,80,2,50,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
578,80,3,0,0,70,8,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
5629,80,8,60,6,0,0,0,Embedded Hardware and Operating Systems(Coursera),7
3303,70,8,60,8,50,4,0,Operating Azure Stack Hub(PLuralSight),7
7312,70,5,90,6,60,3,1,Advanced Operating Systems(Udacity),4
21056,80,8,70,2,40,7,1,Introduction to Operating Systems(Swayam),6
11090,70,5,0,0,70,9,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
4879,60,3,60,2,60,9,0,Operating Systems from scratch - Part 1(Udemy),8
6005,80,5,20,9,70,2,0,Introduction to Operating Systems(Swayam),3
10656,80,8,90,3,70,1,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
15796,60,5,70,7,80,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
11852,90,3,50,8,60,4,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
369,90,3,90,3,70,3,0,Linux Operating System Fundamentals(Udemy),8
5093,80,5,80,9,80,9,0,Using Python to Interact with the Operating System(Coursera),6
11197,90,3,80,2,70,9,0,Embedded Hardware and Operating Systems(Coursera),7
1072,0,0,60,9,60,3,1,Operating Running Systems(PluraSight),6
19260,50,8,70,6,30,8,1,Advanced Operating Systems(Udacity),5
13853,60,3,70,2,70,7,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
6519,90,5,0,0,60,9,0,Understanding Computer Systems(FutureLearn),7
13322,70,8,80,1,70,4,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
1239,40,5,50,6,70,8,0,Linux Operating System Fundamentals(Udemy),7
7373,80,5,80,4,40,6,0,Operating Systems from scratch - Part 1(Udemy),7
4948,60,3,90,4,70,6,1,Using Python to Interact with the Operating System(Coursera),6
12188,80,8,80,3,0,0,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
6599,50,8,0,7,70,7,0,Real Time Operating System(SWAYAM),7
9676,0,0,70,8,50,3,1,Operating System(Youtube -GateSmasher),8
11191,80,3,80,2,60,8,0,Operating Azure Stack Hub(PLuralSight),8
1042,80,8,0,0,80,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
6651,70,8,80,6,80,6,0,Operating Systems from scratch - Part 2(Udemy),8
7835,70,5,80,1,70,6,0,Computer Hardware and Operating Systems(EDX),7
276,60,3,70,2,70,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),5
4680,50,8,80,6,80,8,1,Operating Systems Concept and Design Principles for Beginner(Udemy),4
18234,90,8,60,4,20,2,1,Cybersecurity Roles and Operating System Security(EDX),7
20470,80,3,0,0,0,7,1,Operating System(Udemy),8
19733,80,8,0,6,60,7,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
9528,80,8,80,7,60,3,1,Real Time Operating System(SWAYAM),7
3184,90,5,70,6,50,9,1,Understanding Computer Systems(FutureLearn),7
3752,0,0,80,7,60,6,1,Operating Systems Concept and Design Principles for Beginner(Udemy),5
1097,50,3,70,4,50,4,0,Getting Started with Junos Operating System(Coursera),5
11239,70,5,80,9,20,2,0,Real Time Operating System(SWAYAM),5
8037,0,0,0,8,60,1,0,Advanced Operating Systems(Udacity),7
17455,0,0,80,5,70,6,0,Operating Azure Stack Hub(PLuralSight),6
1976,90,3,80,3,70,3,1,Advanced Operating Systems(Udacity),4
12191,80,8,0,0,60,7,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
20240,70,3,90,1,70,5,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
19263,60,3,90,9,50,2,0,Operating Systems from scratch - Part 1(Udemy),6
6197,60,8,70,6,80,1,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
17311,60,5,60,4,40,6,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
7798,70,5,70,6,70,3,1,Operating Azure Stack Hub(PLuralSight),4
3313,90,8,0,0,40,6,0,Operating Systems from scratch - Part 1(Udemy),8
11805,80,3,80,9,80,9,0,Introduction to Operating Systems(Swayam),7
13219,50,3,70,1,70,5,0,Getting Started with Junos Operating System(Coursera),4
666,80,8,0,0,80,8,1,Operating Running Systems(PluraSight),5
16421,60,5,60,3,40,7,0,Operating Systems from scratch - Part 1(Udemy),7
18834,80,3,70,1,50,7,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),8
12420,80,5,70,3,70,3,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
6443,80,3,90,4,60,4,0,Computer Hardware and Operating Systems(EDX),6
5919,0,0,60,3,60,8,0,Embedded Hardware and Operating Systems(Coursera),6
10104,70,5,80,5,60,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
2686,0,0,0,0,50,1,1,Using Python to Interact with the Operating System(Coursera),6
18181,80,8,70,4,70,3,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
1538,80,8,80,7,60,7,1,Introduction to Operating Systems(Udacity),8
1226,80,8,50,7,30,9,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
9236,60,3,90,3,50,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
6546,90,8,60,5,50,8,1,Linux Operating System Fundamentals(Udemy),5
7572,60,3,80,6,70,8,1,Embedded Hardware and Operating Systems(Coursera),6
4012,90,8,60,3,80,7,1,Operating Systems from scratch - Part 2(Udemy),5
7646,70,3,40,3,70,7,1,Operating System(Youtube -GateSmasher),6
4673,0,0,80,4,60,6,0,Advanced Operating Systems(Udacity),8
8172,70,3,90,6,50,9,1,Understanding Computer Systems(FutureLearn),6
6482,0,0,30,8,80,9,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
6363,0,0,60,4,70,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),8
17676,80,8,0,0,60,8,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
17712,90,8,0,0,50,7,1,Cybersecurity Roles and Operating System Security(EDX),6
14484,80,8,80,3,60,9,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
1255,50,8,90,6,0,0,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
10685,80,5,0,0,40,9,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
12807,80,8,70,2,40,3,0,Using Python to Interact with the Operating System(Coursera),7
460,40,5,80,3,0,0,1,Operating System(Udemy),8
891,0,0,0,0,40,3,0,Linux Operating System Fundamentals(Udemy),6
19390,80,5,70,3,80,9,1,Using Python to Interact with the Operating System(Coursera),6
17518,80,5,80,6,50,3,1,Introduction to Operating Systems(Swayam),6
11964,0,8,50,2,40,5,1,Real Time Operating System(SWAYAM),7
13084,90,5,80,2,60,7,1,Computer Hardware and Operating Systems(EDX),6
12387,0,0,70,4,50,6,0,Advanced Operating Systems(Udacity),5
12255,50,3,70,5,50,5,0,Operating Systems(SWAYAM),6
7106,80,8,90,1,60,6,1,Introduction to Operating Systems(Udacity),3
19079,70,3,80,4,50,4,0,Operating Azure Stack Hub(PLuralSight),8
16009,80,3,80,3,60,1,0,Introduction to Operating Systems(Udacity),5
17328,40,8,60,5,50,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
964,70,3,30,4,50,5,1,Operating Systems from scratch - Part 1(Udemy),7
13674,80,3,30,2,40,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
20819,0,0,80,7,60,9,0,Operating Azure Stack Hub(PLuralSight),8
20254,60,5,80,7,60,9,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
18125,0,0,80,3,60,1,0,Operating Systems and You: Becoming a Power User(Coursera),8
7282,90,3,80,4,50,5,1,Embedded Hardware and Operating Systems(Coursera),6
4009,0,0,80,1,70,6,0,Operating Systems from scratch - Part 1(Udemy),6
3824,90,3,60,5,60,2,1,Operating System(Udemy),7
5651,60,8,90,6,40,5,0,Operating System(Udemy),7
2121,60,8,80,3,80,7,0,Advanced Operating Systems(Udacity),7
2925,80,5,70,2,50,6,0,Operating System(Udemy),7
20513,90,5,80,2,60,5,0,Operating Systems from scratch - Part 2(Udemy),7
5183,80,5,80,1,60,6,0,Linux Operating System Fundamentals(Udemy),5
6723,0,0,0,0,50,3,0,Getting Started with Junos Operating System(Coursera),6
15840,70,8,80,6,60,2,1,Embedded and Real Time Operating Systems(Youtube),7
18275,50,8,70,6,60,7,0,Computer Hardware and Operating Systems(EDX),7
8438,80,5,90,9,40,9,1,Operating Running Systems(PluraSight),7
7303,90,3,90,2,80,8,0,Getting Started with Junos Operating System(Coursera),6
5710,0,0,70,2,40,1,1,Operating Azure Stack Hub(PLuralSight),6
3147,60,3,80,5,50,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
394,80,5,0,0,70,3,1,Operating Systems(SWAYAM),6
4918,60,3,0,0,50,7,1,Operating Systems(SWAYAM),6
2571,70,3,90,9,60,9,0,Operating System(Youtube -GateSmasher),6
1367,70,8,70,5,0,0,0,Advanced Operating Systems(Udacity),7
18196,0,0,80,6,30,7,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
15971,80,3,0,0,60,8,0,Linux Operating System Fundamentals(Udemy),7
18013,60,5,0,0,40,9,0,Advanced Operating Systems(Udacity),6
9158,80,5,80,8,50,4,1,Understanding Computer Systems(FutureLearn),6
12680,80,8,70,3,0,0,1,Operating Systems from scratch - Part 1(Udemy),6
6218,90,3,0,7,70,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
19121,70,3,80,2,80,2,0,Operating Systems from scratch - Part 2(Udemy),6
4843,80,3,0,0,60,2,0,Operating Systems and You: Becoming a Power User(Coursera),5
7047,80,5,0,0,50,2,0,Operating Systems and You: Becoming a Power User(Coursera),6
2587,70,3,80,5,0,0,0,Embedded and Real Time Operating Systems(Youtube),6
8763,0,0,80,2,30,9,0,Computer Hardware and Operating Systems(EDX),7
16278,70,5,70,1,60,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
3983,70,3,0,2,80,2,0,Operating Systems from scratch - Part 2(Udemy),5
19772,60,3,50,2,50,5,1,Understanding Computer Systems(FutureLearn),8
7850,90,8,0,0,80,6,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
3850,90,5,50,2,50,7,1,Cybersecurity Roles and Operating System Security(EDX),6
6384,60,3,70,2,60,1,1,Advanced Operating Systems(Udacity),6
1390,90,8,60,8,30,9,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
18073,60,3,80,8,40,9,0,Embedded and Real Time Operating Systems(Youtube),5
9877,80,3,80,5,0,0,0,Operating Systems(SWAYAM),5
14135,80,8,0,0,40,7,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
20858,50,5,30,7,30,1,1,Operating Systems from scratch - Part 1(Udemy),6
17819,80,5,60,1,60,6,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
7323,70,8,80,1,40,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
2824,80,5,0,0,70,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),8
12463,80,3,90,6,60,6,0,Cybersecurity Roles and Operating System Security(EDX),7
12150,0,0,80,4,60,5,1,Operating Running Systems(PluraSight),7
10028,90,3,0,0,40,9,1,Understanding Computer Systems(FutureLearn),6
1918,60,5,60,3,0,0,1,Advanced Operating Systems(Udacity),6
20586,0,0,80,2,60,1,1,Operating System(Udemy),8
8827,0,0,0,0,70,4,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
5566,0,0,70,8,80,4,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
10167,70,3,50,4,50,8,0,Operating Systems(SWAYAM),6
10983,60,5,70,7,50,4,0,Linux Operating System Fundamentals(Udemy),5
6629,80,8,60,9,60,2,0,Operating Systems(SWAYAM),6
4884,0,0,60,5,40,2,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
8093,0,0,60,4,50,1,0,Introduction to Operating Systems(Swayam),6
12089,0,0,80,4,30,2,0,Operating System(Udemy),6
217,70,3,0,0,50,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
11616,0,0,80,4,50,5,1,Real Time Operating System(SWAYAM),6
14486,80,5,80,7,80,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
16816,70,3,70,5,70,9,1,Operating System(Udemy),7
11055,0,0,80,5,50,1,0,Embedded and Real Time Operating Systems(Youtube),8
6404,0,0,80,7,60,7,1,Getting Started with Junos Operating System(Coursera),6
16730,70,5,60,5,70,9,1,Operating Azure Stack Hub(PLuralSight),5
12632,70,3,80,3,0,0,1,Operating Systems(SWAYAM),7
17022,70,3,80,5,50,8,1,Operating Running Systems(PluraSight),8
4722,80,5,70,8,60,7,1,Getting Started with Junos Operating System(Coursera),6
10658,80,3,90,3,50,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
13549,90,3,70,1,60,8,0,Embedded and Real Time Operating Systems(Youtube),7
18077,80,3,80,2,40,2,0,Operating Systems from scratch - Part 2(Udemy),7
3273,0,0,80,1,70,1,0,Operating System(Udemy),7
2043,70,3,70,8,70,2,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
4750,0,0,90,7,50,4,1,Understanding Computer Systems(FutureLearn),5
3978,50,3,80,1,70,9,1,Computer Hardware and Operating Systems(EDX),6
12558,0,0,70,6,60,3,1,Introduction to Operating Systems(Udacity),7
12389,70,8,70,4,50,7,0,Embedded and Real Time Operating Systems(Youtube),8
14025,0,0,80,7,0,0,0,Using Python to Interact with the Operating System(Coursera),6
16889,80,8,80,6,40,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),5
15014,90,3,70,2,60,9,1,Linux Operating System Fundamentals(Udemy),7
19050,80,5,60,4,40,4,1,Operating Azure Stack Hub(PLuralSight),6
14477,60,5,60,3,70,7,0,Embedded and Real Time Operating Systems(Youtube),6
4775,0,0,80,5,50,6,0,Operating System(Youtube -GateSmasher),6
7939,80,8,90,3,70,3,0,Cybersecurity Roles and Operating System Security(EDX),4
1257,70,8,80,8,40,2,0,Operating Systems from scratch - Part 2(Udemy),5
5928,70,5,80,4,50,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),9
223,70,3,0,0,60,3,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
3201,70,8,70,8,40,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),8
1811,0,0,70,1,50,1,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
7263,0,0,80,3,40,7,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),8
11442,90,3,70,2,70,7,1,Real Time Operating System(SWAYAM),7
18029,40,8,60,4,70,1,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
701,70,8,70,2,80,3,0,Computer Hardware and Operating Systems(EDX),7
21170,0,0,60,7,80,6,1,Operating Systems and You: Becoming a Power User(Coursera),5
